id,url,title,price_km,location,address,size_m2,rooms,floor,bathrooms,balcony_size_m2,year_built,condition,property_type,furnished,heating_type,floor_type,orientation,listing_type,has_balcony,has_garage,has_parking,has_elevator,has_storage,has_basement_attic,is_registered,has_armored_door,has_video_surveillance,has_alarm,has_internet,has_cable_tv,has_phone_line,has_ac,has_gas,has_water,has_electricity,has_sewage,pets_allowed,is_for_students,utility_costs_included,agent_license,agency_contract_num,description
64116879,https://olx.ba/artikal/64116879,MY SPACE/ Apartman/ Bjelasnica/ Phoenix/ 40 m2,247500.0,Trnovo,Babin Do,40.0,2.0,5.0,1,,,Novogradnja,Apartman,Namješten,Struja,Parket,,Prodaja,False,False,False,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,False,False,Ervin Hadžiefendic 01-01.1-489/22,,"<p><strong>""MY SPACE"" Nekretnine prodaju apartman na Bjelašnici, novogradnja Phoenix.</strong></p><p><br></p><p>Apartman je površine 39,79 m2 i nalazi se na V spratu apart hotela Phoenix. Po strukturi je dvosoban.</p><p><br></p><p>Sastoji se iz hodnika, dnevnog boravka sa kuhinjom i trpezarijom <span style=""background-color:rgb(255,255,255);"">otvorenog pogleda na planinu</span>, spavaće sobe i kupatila. Pod je parket i keramika. Grijanje je na struju. Apartman posjeduje i svoju skijašnicu. Prodaje se kompletno namješten sa svim stvarima i jugozapadne je orijentacije.</p><p><br></p><p>Više informacija možete dobiti na linku: <a href=""https://nekretnine-myspace.com/stan/dvosoban-namjesten-apartman-sa-skijasnicom-bjelasnica-phoenix-40-m2"">https://nekretnine-myspace.com/stan/dvosoban-namjesten-apartman-sa-skijasnicom-bjelasnica-phoenix-40-m2</a></p><p><br></p><p>Cijena apartmana sa skijašnicom je <strong>247.500 KM</strong></p><p><br></p><p><br></p><p><strong><span>﻿</span>Sve informacije možete dobiti na slijedeće brojeve telefona:</strong></p><p><strong>+387 62 772 336</strong></p><p><strong>+387 66 499 822</strong></p><p><a href=""https://olx.ba/artikal/51518009/""><strong>http://www.nekretnine-myspace.com</strong></a></p><p><br></p><p><strong>MY SPACE d.o.o.</strong></p><p><strong>Mis Irbina br. 22</strong></p><p><strong>71000 Sarajevo</strong></p><p><br></p><p><br></p>"
64133444,https://olx.ba/artikal/64133444,"Na prodaju sta 58.26m2, kod hotela IN",203910.0,Banja Luka,,58.0,2.0,3.0,1,,,U izgradnji,Stan,Nenamješten,Centralno (Kotlovnica),Parket,,Prodaja,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,,,"NA PRODAJU JEDNOSOBAN STAN U IZGRADNJI od 58.26m2 <br>065691896 i 065184677<br><br>ADRESA I LOKACIJA:<br>Ulica Knjaza Milosa, Lazarevo<br><br>Stan je dostupan na 1.spratu objekta u izgradnji.<br><br>STRUKTURA:<br>hodnik, kupatilo, kuhinja sa trpezarijom i  dnevnim boravakom, spavaća soba, balkon.<br><br>KARAKTERISTIKE:<br>• objekat u izgradnji<br>• jos jedan dostupan stan<br>• dvije  spavace sobe<br>• odlican raspored<br>• grijanje podno, toplotna pumpa<br>• hladjenje toplotna pumpa<br>• papirologija uredna<br>• useljenje planirano za jul 2026.godine<br><br>O OBJEKTU : <br>Harmony Complex se nalazi na adresi u ulici Knjaza Milosa u Banjalucu. Lokacija je idealna za one koji traze mirnu ali odlicno povezanu lokaciju sa gradom.<br>Kompleks nudi ukupno 119 stanova  razlicite strukture od 30 - 78m2.<br>Stanovi su opremljeni savremenim sistemom za grijanje i hladjenje preko toplotnih pumpi.<br>Kompleks raspolaze i sa 58 unutrasnjih parking mjesta kao i sa 61 vanjskim parking mjestom.<br>Kompleks je u neposrednoj blizini vrtica , ambulanti, trgovackih centara sto olaksava svakodnevni zivot stanara.<br><br>CIJENA STANA: <br>3500KM/m2<br><br>CIJENA PARKING MJESTA:<br>Unutrasnje: 18.000KM<br>Vanjsko: 10.000KM<br><br>Za sve dodatne informacije stojimo vam na raspolaganja i možete nas kontaktirati na brojeve telefona:<br>065184677<br>065691896"
64147512,https://olx.ba/artikal/64147512,FLASH: Dvosoban stan - SARAJEVO - Emerika Bluma / Novo Sarajevo,426000.0,Sarajevo - Novo Sarajevo,"Emerika Bluma, Novo Sarajevo",65.0,2.0,4.0,1,,2000 do 2009,Renoviran,Stan,Namješten,Centralno (Plin),Parket,Jugoistok,Prodaja,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Haris Stupar 01-01.1-248/23,112P/2024,"<p><strong>ID broj nekretnine: 0112</strong></p><p><strong>Detaljan opis i više fotografija na ⤵️</strong></p><p><a href=""https://www.nekretnineflash.ba/nekretnina/dvosoban-stan-sarajevo-emerika-bluma-novo-sarajevo-0112/"">https://www.nekretnineflash.ba/nekretnina/dvosoban-stan-sarajevo-emerika-bluma-novo-sarajevo-0112/</a></p><p><br></p><p><strong>Agencija „Nekretnine FLASH“ prodaje moderno opremljen i kompletno namješten, izuzetno kvalitetan i komforan dvosoban stan – <u>izvorno trosoban</u>, uknjižene površine 65m², na četvrtom spratu stambeno-poslovne zgrade novije gradnje, na vrlo atraktivnoj i rijetko dostupnoj lokaciji, u ulici Emerika Bluma, u gradskom naselju Kovačići, općina Novo Sarajevo.</strong></p><p><br></p><p>⭐️ <strong>PREMIUM Nekretnina</strong></p><p><br></p><p>📍 <a href=""https://www.nekretnineflash.ba/nekretnina/dvosoban-stan-sarajevo-emerika-bluma-novo-sarajevo-0112/""><strong>360° Virtuelna tura nekretnine dostupna na WEB portalu www.nekretnineflash.ba</strong></a></p><p><br></p><p>Smješten je na 4. spratu redovno održavane stambeno-poslovne zgrade bez lifta sa ukupno 6. spratova, u čijem neposrednom okruženju dostupan je besplatan javni parking za stanare kao i nekoliko parkinga uz naplatu, što će budućim kupcima olakšati korištenje privatnog automobila. Izuzetno visoka kvaliteta gradnje kao i ugrađenih materijala i opreme u isti, samo su neke od stvari koje krase ovu nekretninu. Dodatno je karakterišu odlična lokacija, izrazito funkcionalan raspored prostorija i idealna dvostrana orijentacija <em>(prim. jugoistok – sjeverozapad)</em> koja pruža dovoljno prirodne svjetlosti i prozračnosti što doprinosi ugodnijem boravaku u stanu. Zgrada u kojoj je smještena predmetna nekretnina relativno je novije gradnje, izgrađena je 2000tih godina i uredno se održava.</p><p><br></p><p>Kao što je i navedeno u zemljišno-knjižnom izvatku, izvorno trosoban stan, uknjižene površine 65m², sastoji se od 3 sobe i pomoćnih prostorija. Posljednjom renovacijom stana tokom proteklih godina, uslijed nedostatka potrebe za dodatnom spavaćom sobom, u prostoru trenutnog dnevnog boravka, ranije su postojale dvije spavaće sobe koje su spojene u cilju dobijanja većeg dnevnog boravka, dok je tadašnji dnevni boravak pretvoren u glavnu spavaću sobu sa walk-in garderoberom. Isto tako, lođa koja se nalazila u kuhinji, zatvorena je i pretvorena u trpezarijski prostor namijenjen za ručavanje. Slijedom toga, po svojoj strukturi stan je sada dvosoban i sastoji se od hodnika, kupatila, kuhinje i trpezarije, spavaće sobe sa garderoberom i dnevnog boravka.</p><p><br></p><p>Pored pomenutih prednosti, treba naglasiti da je stambena zgrada locirana u jednom od rezidencijalnih naselja glavnog grada, gdje su prisutna brojna diplomatska predstavništva sa fizičkim obezbjeđenjem što doprinosi dodatnom osjećaju sigurnosti. <strong><u>Stan je odmah useljiv i prodaje se kao kompletno namješten.</u></strong></p><p><br></p><p><strong>Lokacija:</strong></p><p>Stambena zgrada je okružena mnoštvom lijepo uređenih zelenih površina, a sama lokacija je atraktivna zbog blizine sadržaja koji doprinose kvaliteti življenja, te je izuzetno dobro povezana javnim gradskim saobraćajem sa ostalim dijelovima grada, tako da je najbliže trolejbusko stajalište udaljeno samo 30m od zgrade. U radijusu od samo 500 metara nalaze se: zgrada OHR-a, veći tržni centri ""Sarajevo City Centar"", ""Importane"", ""Alta"", ""UNITIC"" te brojne obrazovne ustanove od kojih se može izdvojiti O.Š. ""Kovačići"", Šumarski faklutet, Prirodno-matematički fakultet, Mašinski fakultet, nekoliko supermarketa i samoposluga, mnogobrojni ugostiteljski objekti, apoteke, dječiji vrtići i igrališta, Vilsonovo šetalište, itd.</p><p><br></p><p><strong>Standard:</strong></p><p>Unutrašnja drvena stolarija. Vanjska PVC stolarija. Hrastov parket velikog formata u dnevnom boravku i spavaćoj sobi. Keramički podovi u hodniku, kupatilu i kuhinji. Protivprovalna vrata. Interfon. Grijanje plin.</p><p><br></p><p><strong>Ne propustite priliku da ovaj izuzetan stan učinite svojim novim domom. Kontaktirajte nas danas za više informacija i dogovor termina obilaska nekretnine.</strong></p><p><br></p><p><strong>Termin obilaska nekretnine sa Vašim agentom moguć je svakim radnim danom uz prethodnu najavu pozivom na broj telefona:</strong></p><p>👔 Haris: +387 61 344 404 (WhatsApp)</p><p><br></p><p><strong>Razmišljate o prodaji Vaše nekretnine? Naše iskustvo, Vaše je rješenje!</strong></p><p>☎️ +387 32 404 300</p><p>📲 +387 61 344 404</p><p>📧 info@nekretnineflash.ba</p><p>📍 Školska 10, Hotel Dubrovnik, Zenica</p><p>🌐 www.nekretnineflash.ba</p><p><br></p><p><strong>Nekretnine FLASH - Sa nama do Vašeg novog doma...</strong></p><p>Registarski broj posrednika: 188/2025</p><p>Broj ugovora: 112P/2024</p><p>Licencirani agent: Haris Stupar</p><p>Broj licence: 01-01.1-248/23</p><p><br></p><p><strong>Napomena:</strong> Unatoč pažljivom unosu podataka zadržavamo pravo na mogućnost greške u opisu i/ili cijeni nekretnine te mogućnost da je oglašena nekretnina već prodana i/ili iznajmljena ili da je prodavac odustao od prodaje ponuđene nekretnine.</p>"
64167255,https://olx.ba/artikal/64167255,CASA MIA / Stan 85(94) m2 / Mejtaš / Stari Grad,520000.0,Sarajevo - Novo Sarajevo,Mehmed Paše Sokolovića,85.0,4.0,0.0,1,,,Renoviran,Stan,Nenamješten,Centralno (Plin),Laminat,Jugoistok,Prodaja,False,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,Lejla Pilav  01-01.1-518/22,34P/2024,"<p><strong>CASA MIA Nekretnine prodaju četverosoban stan/poslovni prostor 85(94) m2, ulica Mehmed Paše Sokolovića, Mejtaš, Općina Stari Grad. </strong></p><p><br></p><p>Prodaje se kompletno adaptiran četverosoban stan, uknjižene površine 85 m2, stvarnog korisnog prostora 94 m2.</p><p>Stan se sastoji od ulaznog hodnika, 4 prostorije( 3 spavaće sobe i dnevni boravak sa kuhinjom) i kupatila.Trenutno se koristi kao poslovni prostor, kancelarije.</p><p>Vodi se kao stambeni prostor, ali vlasnik posjeduje rješenje i za mogućnost promjene u poslovni prostor.</p><p>Pozicioniran je na visokom prizemlju stambene zgrade, od ukupno tri sprata.Podne obloge laminat i keramika.</p><p>Unutrašnja i vanjska stolarija drvena, vanjske električne roletne, ulazna vrata blindo.</p><p>Grijanje je plinsko etažno.Stan je dvostrano orijentisan, jugo-istočne primarne orijentacije.Posjeduje i pripadajuću podrumsku prostoriju.</p><p>Lokacija predmetne nekretnine je u užoj centralnoj jezgri grada, par minuta šetnje do Katedrale, Vječne vatre, Titove ulice i ostalih gradskih znamenitosti.</p><p>U neposrednoj blizini se nalazi osnovna škola “Silvije Strahimir Kranjčević” i srednja škola “Katolički školski centar”.</p><p>Radi tražene i atraktivne mikrolokacije, idealna prilika je za investiciju renta apartmana na dan ili poslovnog prostora.</p><p>Osiguran je alarmnim sistemom zaštite.</p><p>Stan je odmah useljiv.</p><p><br></p><p><strong>Cijena: 520.000 KM</strong> </p><p><span style=""color:rgb(51,51,51);"">Cijena m2: 6.117</span><span style=""color:rgb(51,51,51);background-color:rgb(248,248,248);""> </span><span style=""color:rgb(51,51,51);""> KM</span></p><p><br></p><p><br></p><p><strong><u>CASA MIA Nekretnine</u></strong></p><p><strong>Džemala Bijedića 33</strong></p><p><strong>Sarajevo 71000</strong></p><p><br></p><p><em>+387 61 191 631</em></p><p><strong>info@casamianekretnine.ba</strong></p><p><a href=""www.casamianekretnine.ba"">www.casamianekretnine.ba</a></p><p><strong>Broj registra posrednika</strong><span style=""color:rgb(51,51,51);""> 56/2023</span></p>"
64181606,https://olx.ba/artikal/64181606,MY SPACE/ Stan/ Pofalici/ RENOVIRAN/ 48 m2,185500.0,Sarajevo - Novo Sarajevo,Drinska,48.0,2.0,0.0,1,,,Renoviran,Stan,Nenamješten,Centralno (Plin),Laminat,,Prodaja,False,False,False,False,True,False,True,True,False,False,True,True,True,False,True,True,True,True,False,False,False,Tarik Musabegović 01-01.1-92/22,,"<p><strong>""MY SPACE"" Nekretnine prodaju dvosoban stan u Sarajevu, općina Novo Sarajevo, naselje Pofalići u ulici Drinska.</strong></p><p><br></p><p>Stan je površine 48 m2 i nalazi se na prizemlju stambene zgrade. Po strukturi je dvosoban.</p><p>Sastoji se iz hodnika, dnevnog boravka, kuhinje, ostave, spavaće sobe i kupatila. Vanjska stolarija je PVC, unutrašnja stolarija je drvena. Pod je laminat, brodski i keramika. Grijanje je etažno plinsko. Ulazna vrata su blindirana. Stan je kompletno renoviran i tom prilikom su zamijenjene sve vodo i elektro instalacije. U stanu su visoki stropovi. Nalazi se u neposrednoj blizini javnog prijevoza i brojnih sadržaja neophodnih za život.</p><p><br></p><p>Cijena stana je <strong>185.500 KM</strong></p><p><br></p><p><br></p><p><strong> Sve informacije možete dobiti na slijedeće brojeve telefona:</strong></p><p><strong>+387 62 599 172</strong></p><p><strong>+387 66 499 822</strong></p><p><strong>+387 66 998 943</strong></p><p><a href=""http://www.nekretnine-myspace.com/"">www.nekretnine-myspace.com</a></p><p><br></p><p><br></p><p><strong>MY SPACE d.o.o.</strong></p><p><strong>Mis Irbina br. 22</strong></p><p><strong>71000 Sarajevo</strong></p><p><br></p>"
64188456,https://olx.ba/artikal/64188456,Četverosoban stan - Stari grad - Despićeva - 102 m2,495000.0,Sarajevo - Stari Grad,Despićeva,102.0,4.0,3.0,1,,Prije 1950,Renoviran,Stan,Nenamješten,Centralno (Plin),Parket,Istok,Prodaja,True,False,False,False,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,False,False,Dino Mustajbašić,01/14102024D,"<p><strong>CITY Nekretnine d.o.o.</strong></p><p>Upisan u registar posrednika kod FMT pod reg.brojem: <strong>25/2022</strong></p><p>Branilaca Sarajeva 20/I, Sarajevo</p><p>Kontakt telefon: 033 550 040,062 446 448,<strong> 062 854 547</strong></p><p>E-mail: dino@citynekretnine.ba</p><p>Web: <a href=""https://citynekretnine.ba/nekretnine/prodaja/stan/cetverosoban-stan-stari-grad-despiceva-102-m2/"">https://citynekretnine.ba/nekretnine/prodaja/stan/cetverosoban-stan-stari-grad-despiceva-102-m2/</a></p><p><br></p><p>CITY Nekretnine ekskluzivno prodaje četverosoban stan sa balkonom u strogom centru grada, ulica Despićeva, općina Stari grad, ukupne površine 102,25 m2.</p><p><br></p><p>Stan se nalazi na trećem (posljednjem) spratu stambene zgrade bez lifta u ulici Despićeva, općina Stari grad. U neposrednoj blizini zgrade nalazi se hotel Europe, ulica Zelenih beretki, Branilaca Sarajeva, Obala Kulina bana, Unicredit Banka, At mejdan park, supermarket, nekoliko caffe barova i pub-ova, tramvajska stanica, taxi stajalište, džamija Ferhadija, Brusa bezistan, kao i druge mnogobrojne kulturno-historijske znamenitosti koje su karakteristične za ovu centralnu gradsku lokaciju.</p><p><br></p><p>Kvadratura stana iznosi 102,25 m2, po strukturi je četverosoban, dvostrane orjentacije istok - zapad.</p><p><br></p><p>Stan posjeduje: </p><p>- Prostrani dnevni boravak sa izlazom na balkon</p><p>- Balkon</p><p>- Trpezariju</p><p>- Kuhinju</p><p>- Glavnu spavaću sobu</p><p>- Drugu spavaću sobu</p><p>- Galeriju - gornju etažu koja se koristi kao treća soba</p><p>- Kupatilo </p><p>- Hodnik </p><p>- Ostavu u potkrovlju</p><p>- Centralno grijanje - etažno - plin</p><p>- Klima uređaj</p><p>- Sigurnosna vrata, interfon</p><p>- Vanjsku PVC stolariju i unutrašnju drvenu stolariju</p><p>- Priključke telefona, kablovske televizije i interneta</p><p>- Parking ispred zgrade - javni uz naplatu</p><p><br></p><p><strong>CIJENA: 495.000 KM</strong></p><p><br></p><p><br></p><p><br></p>"
64198987,https://olx.ba/artikal/64198987,"Stan Podgrab, Pale 58m2",65000.0,Pale,Podgrab,58.0,2.0,1.0,1,2.5,1980 do 1989,Parcijalno renoviran,Stan,Namješten,Ostalo,Parket,Sjeveroistok,Prodaja,True,True,True,False,True,False,True,False,False,False,True,True,True,False,False,True,True,True,True,False,False,Olivera Vuksanović 14.06/1-320-330/24,3/24,"<p>Agencija za Nekretnine VUKSANOVIĆ PREMIUM Pale, prodaje dvosoban stan, koji je smješten u Podgrabu, opstina Pale. Udaljenost od Pala je 15km, 22km od Jahorine i 12km od ski centra Ravna planina.</p><p><br></p><p>Detaljan opis:</p><p>Po strukturi dvosoban stan sa balkonom, ukupne kvadrature 58m2. Nalazi se na prvom spratu. Grijanje je  peć za narodno grijanje. Na podovima je postavljen parket. Sve prostorije su vrlo prostrane. </p><p>Stan je renoviran: kupatilo, terasa, vanjska stolarija, postavljen je hrastov parket, razvedeno narodno grijanje i stan je okrecen. U cijenu je ukljucena garaža, kao i ostava.</p><p>Stan se prodaje namjesten, kao na slikama. </p><p><br></p><p>Stan se sastoji od:</p><p>dnevnog boravka,</p><p>kuhinje,</p><p>spavaće sobe,</p><p>kupatila,</p><p>hodnika i </p><p>terase.</p><p><br></p><p>Cijena: 65.000KM</p><p>Stan je odmah useljiv.</p><p><br></p><p>Agent: Olivera Vuksanović</p><p>br.: 14.06/1-320-330/24</p><p>Mobitel: +387-65-341-785</p>"
64201344,https://olx.ba/artikal/64201344,NN Nekretnine : Četverosoban penthouse - Otoka - novogradnja,865000.0,Sarajevo - Novi Grad,Džemala Bijedića,160.0,4.0,11.0,3,15.0,2020+,Novogradnja,Stan,Namješten,Centralno (gradsko),Parket,,Prodaja,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,Faris Hadžiibrahimović 01-01.1-490/22,,"<p><strong>Kratki opis: </strong></p><p>NN Nekretnine ekskluzivno prodaje namješten, četverosoban penthouse u novogradnji, ulica Džemala Bijedića, naselje Otoka, općina Novi Grad. </p><p><br></p><p><strong>Detaljni opis: </strong></p><p>Izdvajamo ekskluzivnu prodaju izuzetno rijetke nekretnine na tržištu - četverosoban penthouse čija kvadratura iznosi 160m2, smješten na 11. spratu novoizgrađene zgrade (2020. godina). </p><p>Prodaje se namješten (osim ličnih stvari i tepiha).</p><p>Stan je dodatno adaptiran po vlastitoj želji vlasnika. U stanu je sve izuzetno kvalitetno - kuhinja DanKuchen po mjeri, namještaj, parket, stolarija - vanjska PVC, itd. </p><p>Grijanje je gradsko centralno - toplane, sa ugrađenim kalorimetrom, a ugrađen je i klima uređaj. </p><p><br></p><p><strong>Nekretnina se sastoji od: </strong></p><ul><li>Open space prostora koju čine dnevni boravak, kuhinja i trpezarija</li><li>Dvije prostrane terase , od kojih je jedna ustakljena</li><li>Tri spavaće sobe 8od kojih je jedna pretvorena u garderober)</li><li>Dva Kupatila</li><li>Toaleta</li><li>Hodnika</li></ul><p><br></p><p>Ispred zgrade je moguće iznajmiti parking mjesto po cijeni od 100KM (parking kontrolisan rampama i video nadzorom), a oko zgrade ima i javnog parking prostora. </p><p>Nekretnina je smještena na odličnoj lokaciji, u blizini se nalazi bolnica, razni ugostiteljski objekti, marketi itd. </p><p><br></p><p><strong>Cijena: 865.000KM</strong></p><p><br></p><p><strong>﻿NN Nekretnine-certificirana agencija za nekretnine</strong></p><p><strong>Registarski broj posrednika: 111/23</strong></p><p><strong>Hamdije Čemerlića 35</strong></p><p><strong>Agent: Faris Hadžiibrahimović</strong></p><p><strong>Mobitel: +387 (0) 66 111 011</strong></p><p><strong>+387(0)61 544 493</strong></p><p><strong>Ostatak ponude na www.nn-nekretnine.ba</strong></p><p><br></p>"
64203429,https://olx.ba/artikal/64203429,Četverosoban stan 97m2 kod Naprijedovog stadiona,180000.0,Banja Luka,Banović Strahinje,97.0,4.0,5.0,1,,1980 do 1989,Za renoviranje,Stan,Namješten,Struja,Laminat,,Prodaja,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,Bojana 14.06-320-101/22,,"<p>Agencija <strong>RE/MAX</strong> iz svoje ponude stanova za prodaju izdvaja četverosoban stan u naselju Mejdan u ulici Banović Strahinje kod Naprijedovog stadiona.</p><p><br></p><p>Površina stana je 97m2 a po strukturi je četverosoban i nalazi se na petom i poslednjem spratu u zgradi bez lifta. Strukturu stana čine: dnevni boravak, kuhinja sa trpezarijom, tri spavaće sobe, kupatilo, ostava, hodnik i predulaz. Stan je u izvornom stanju i zahtijeva renoviranje, te je dvostrane orijentacije sa pogledom na stadion.</p><p><br></p><p>Vanjska stolarija je PVC, a podovi su presvučeni laminatom i keramikom. Grijanje je na struju putem elektrokotla.</p><p><br></p><p>Uz stan se prodaje i pripadajuća ostava u suterenu zgrade.</p><p><br></p><p>Javni parking prostor dostupan je oko zgrade i besplatan je.</p><p><br></p><p>Lokacija stana je veoma atraktivna jer se nalazi u mirnom dijelu grada u blizini šetališta, te mnogih ugostiteljskih i trgovinskih radnji…</p><p><br></p><p>Više informacija na linku: <a href=""https://www.remax-bh.ba/820031059-192"">https://www.remax-bh.ba/820031059-192</a></p><p><br></p><p>Vlasništvo je uredno 1/1 bez tereta.</p><p><strong>Cijena stana: 180000 KM.</strong></p><p>Kontakt telefon: <strong>065 099 555</strong></p><p>Broj licence:14.06-320-101/22</p>"
64223881,https://olx.ba/artikal/64223881,MY SPACE/ Stan/ Vogosca/ Josanicka/ 87 m2,252300.0,Vogošća,Jošanička,87.0,4.0,3.0,,,,Novogradnja,Stan,Namješten,Struja,Parket,,Prodaja,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,True,True,True,False,False,False,Tarik Musabegović 01-01.1-92/22,,"<p><strong>""MY SPACE"" Nekretnine prodaju četverosoban stan u Sarajevu, općina Vogošća u ulici Jošanička.</strong></p><p><br></p><p>Stan je površine 87 m2 i nalazi se na III spratu stambene zgrade sa liftom. Po strukturi je četverosoban.</p><p>Sastoji se iz hodnika, dnevnog boravka sa kuhinjom i trpezarijom, tri spavaće sobe, kupatila i kupatila. Vanjska stolarija je PVC, unutrašnja stolarija je drvena.Pod je parket i keramika. Grijanje je na struju, konvektorima. Posjeduje i klima uredjaj. Ulazna vrata su blindirana.</p><p><br></p><p>Više informacija možete dobiti na linku:<a href=""https://nekretnine-myspace.com/stan/cetverosoban-stan-vogosca-87-m2""> https://nekretnine-myspace.com/stan/cetverosoban-stan-vogosca-87-m2</a></p><p><br></p><p>Cijena stana je <strong>252.300 KM</strong></p><p><br></p><p><strong>Sve informacije možete dobiti na slijedeće brojeve telefona:</strong></p><p><strong>+387 62 599 172</strong></p><p><strong>+387 66 499 822</strong></p><p><strong>+387 66 998 943</strong></p><p><strong>www.nekretnine-myspace.com</strong></p><p><br></p><p><br></p><p><strong>MY SPACE d.o.o.</strong></p><p><strong>Registarski broj posrednika 02/2022</strong></p><p><strong>Mis Irbina br. 22</strong></p><p><strong>71000 Sarajevo</strong></p>"
64223947,https://olx.ba/artikal/64223947,ApartVila Jahorina dvosoban apartman 47m2,356000.0,Pale,Jahorina Šator ApartVila,47.14,2.0,-1.0,1,,2020+,Novogradnja,Apartman,Nenamješten,Struja,Parket,Jugozapad,Prodaja,False,False,True,True,True,True,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False,Stanpromet agencija 14.06-320-897/21,503105,"<p>Stanpromet.ba - agencija za nekretnine najavljuje EKSKLUZIVNU prodaju apartmana na Jahorini u ApartVila Jahorina. </p><p>U potrazi ste za apartmanom koji je funkcionalan i opremljen svim onim što savremena arhitektura i kvalitet može pružiti i to sve uz savršenu lokaciju uz samu stazu i šestosjed.</p><p><br></p><p><a href=""https://www.stanpromet.ba/projekti/vila-jahorina""><strong>LINK</strong></a> na kompletnu ponudu projekta</p><p><br></p><p>Projektant:</p><p>Objekat ApartVila Jahorina projektovao je naš dobro poznati arhitekta Zec.</p><p><br></p><p>Lokacija:</p><p>ApartVila Jahorina se nalazi na Jahorini, Obućina Bare. Okruženje je izgrađeno vikend objektima i objektima sa apartmanskim smještajem. U neposrednoj blizi objekta nalazi se SKI lift i staza Trnovo. Osim prirodnih ljepota kojima ova planina obiluje, postoji još jedan razlog zbog kog ćete joj se iznova vraćati. To je srdačnost domaćina koji je u ovim krajevima naglašen. </p><p>Domaća atmosfera, pravi gastronomski raj će vam pružiti senzaciju istinskog odmora. Uzimajući u obzir da smo toliko srećni da u neposrednoj okolini imamo ovakvu planinu, to treba iskoristiti, naročito ukoliko se uzme u obzir odnos cijene i kvaliteta.</p><p>Zbog zagarantovano najboljeg provoda na žičari i van nje, najčistijeg vazduha u regionu savjet je da krenete ka Jahorini i da se prepustite magiji koju pruža.</p><p><br></p><p>Dispozicija:</p><p>Ulaz u objekat je sa istočne strane i pristupa mu se sa javne površine, tj. parkinga. Suterenska etaža je otvorena prema zapadu. Spratnost objekta je suteren, prizemlje, prvi sprat, potkrovlje 1 i potkrovlje 2.</p><p>Vertikalna komunikacija u objektu obezbijeđena je liftom kroz sve etaže i stepeništem od prizemne do zadnje etaže.</p><p>Suterenska etaža je koncipirana tako da se zajedničkim prostorima (ostave skijaške opreme i komunikacija) može pristupiti liftom i direktno izvana, sa lokacije.</p><p><br></p><p>Materijalizacija i konstrukcija:</p><p>Unutarnja stolarija je drvena, puna ili ostakljena, finalno obrađena u mat boji, opremljena kvalitetnim okovom i ručkama po izboru projektanta, ulazna vrata protuprovalna. Svi molersko - farbarski radovi su izvedeni ekološkim bojama namjenjenim za enterijere.</p><p>Finalna obrada fasade je kombinacija obloga od HPL compact ploča u dezenu drveta, ostakljenih ploha i kamena u odgovarajućoj boji i dezenu. Ograde na balkonima i terasama su aluminijski profili finalno obrađeni u dezenu drveta. Krov je pokriven crijepom TONDACH tip vintage engobirani sivi.</p><p>Podovi su u kombinaciji keramičkih pločica i parketa.</p><p>Primjenjeni su savremeni materijali koji svojim performansama zadovoljavaju potrebe savremenog stanovanja.</p><p><br></p><p>Apartman koji vam predstavljamo se nalazi na etaži SUTEREN i njegova kvadratura iznosi 47,14m2. Apartman čine ulazni hodnik, dnevni boravak dvostrane orijentacije sa trpezarijom i kuhinjom, spavaća soba i kupatilo.</p><p><br></p><p>Za više informacija, pozovite vašeg agenta!</p><p><br></p><p>Certificirana agencija za nekretnine Stanpromet.ba Nekretnine</p><p>Broj i datum rješenja o ispunjavanju uslova za obavljanje djelatnosti posredovanja</p><p>14.06/1-320-146/23 od 16.05.2023.</p><p>Uvjerenja o položenom stručnom ispitu za obavljanje poslova agenta posredovanja u prometu nepokretnosti</p><p>14.06-320-897/21 od 12.11.2021.</p><p>Podružnica Stanpromet Istočno Sarajevo</p><p>Istočno Sarajevo, ul. Vuka Karadžića br.28/1</p><p>Agent Haris Kadić</p><p>+387 62 801 801</p><p>agencija@stanpromet.ba</p><p><br></p><p><br></p><p><br></p>"
